period_covered,utilization_type,state_code,number_of_prescriptions,total_amount_reimbursed,Prescription
2016,MCOU,RI,60,1100.29,Methadone
2016,MCOU,RI,64,931.54,Methadone
2016,MCOU,RI,69,4103.65,Methadone
2016,MCOU,RI,127,6868,Methadone
2016,MCOU,RI,143,7139.47,Methadone
2016,MCOU,RI,147,6441.35,Methadone
2016,MCOU,RI,177,7380.95,Methadone
2016,MCOU,SC,13,146.09,Methadone
2016,MCOU,SC,15,83.6,Methadone
2016,MCOU,SC,18,294.58,Methadone
2016,MCOU,SC,23,234,Methadone
2016,MCOU,SC,28,346.18,Methadone
2016,MCOU,SC,31,257.48,Methadone
2016,MCOU,SC,35,551.67,Methadone
2016,MCOU,SC,35,1128.92,Methadone
2016,MCOU,SC,37,195.73,Methadone
2016,MCOU,SC,38,592.4,Methadone
2016,MCOU,SC,40,514.83,Methadone
2016,MCOU,SC,40,741.65,Methadone
2016,MCOU,SC,50,1255.56,Methadone
2016,MCOU,SC,59,855.09,Methadone
2016,MCOU,SC,85,1542.01,Methadone
2016,MCOU,SC,98,1196.35,Methadone
2016,MCOU,SC,106,1946.64,Methadone
2016,MCOU,SC,135,3879.08,Methadone
2016,MCOU,SC,172,3374.13,Methadone
2016,MCOU,SC,272,8401.17,Methadone
2016,MCOU,SC,275,8146.86,Methadone
2016,MCOU,SC,353,11396.31,Methadone
2016,MCOU,TX,19,736.74,Methadone
2016,MCOU,TX,20,779.66,Methadone
2016,MCOU,TX,21,789.11,Methadone
2016,MCOU,TX,26,523.65,Methadone
2016,MCOU,TX,28,553.62,Methadone
2016,MCOU,TX,33,527.04,Methadone
2016,MCOU,TX,38,1114.88,Methadone
2016,MCOU,TX,40,884.56,Methadone
2016,MCOU,TX,137,1941.39,Methadone
2016,MCOU,TX,144,2535.2,Methadone
2016,MCOU,TX,147,2011.13,Methadone
2016,MCOU,TX,156,2681.1,Methadone
2016,MCOU,TX,163,2622.53,Methadone
2016,MCOU,TX,194,2717.9,Methadone
2016,MCOU,TX,200,2788.58,Methadone
2016,MCOU,TX,211,2951.62,Methadone
2016,MCOU,TX,407,13471.12,Methadone
2016,MCOU,TX,469,13775.42,Methadone
2016,MCOU,TX,471,14440.7,Methadone
2016,MCOU,TX,499,16113.82,Methadone
2016,MCOU,TX,502,15146.83,Methadone
2016,MCOU,TX,526,17392.74,Methadone
2016,MCOU,TX,533,14147.38,Methadone
2016,MCOU,TX,637,16936.67,Methadone
2016,MCOU,TX,696,11813.24,Methadone
2016,MCOU,TX,801,13742.97,Methadone
2016,MCOU,TX,847,15182.83,Methadone
2016,MCOU,TX,916,17443.47,Methadone
2016,MCOU,UT,29,550.6,Methadone
2016,MCOU,UT,36,482.85,Methadone
2016,MCOU,UT,37,861.74,Methadone
2016,MCOU,UT,39,565.4,Methadone
2016,MCOU,UT,41,583.46,Methadone
2016,MCOU,UT,43,542.37,Methadone
2016,MCOU,UT,45,683.59,Methadone
2016,MCOU,UT,47,713.18,Methadone
2016,MCOU,UT,54,1657.57,Methadone
2016,MCOU,UT,60,1990.79,Methadone
2016,MCOU,UT,80,1979.21,Methadone
2016,MCOU,UT,86,2403.36,Methadone
2016,MCOU,UT,107,4034.11,Methadone
2016,MCOU,UT,110,3711.05,Methadone
2016,MCOU,UT,188,2150.59,Methadone
2016,MCOU,UT,217,2652.72,Methadone
2016,MCOU,UT,270,3619.32,Methadone
2016,MCOU,UT,271,3797.78,Methadone
2016,MCOU,UT,295,11389.83,Methadone
2016,MCOU,UT,319,11599.04,Methadone
2016,MCOU,UT,323,13972.98,Methadone
2016,MCOU,UT,437,17096.16,Methadone
2016,MCOU,VA,20,308.55,Methadone
2016,MCOU,VA,21,780.16,Methadone
2016,MCOU,VA,45,623.34,Methadone
2016,MCOU,VA,59,968.3,Methadone
2016,MCOU,VA,73,1079.97,Methadone
2016,MCOU,VA,79,1419.45,Methadone
2016,MCOU,VA,82,3321.39,Methadone
2016,MCOU,VA,87,102.49,Methadone
2016,MCOU,VA,96,1785.92,Methadone
2016,MCOU,VA,103,1586.58,Methadone
2016,MCOU,VA,111,391.98,Methadone
2016,MCOU,VA,120,1968.13,Methadone
2016,MCOU,VA,124,4351.21,Methadone
2016,MCOU,VA,127,627.66,Methadone
2016,MCOU,VA,142,4697.53,Methadone
2016,MCOU,VA,143,761.17,Methadone
2016,MCOU,VA,260,4236.87,Methadone
2016,MCOU,VA,312,9628.45,Methadone
2016,MCOU,VA,321,5483.1,Methadone
2016,MCOU,VA,347,14661.68,Methadone
2016,MCOU,VA,356,11205.16,Methadone
2016,MCOU,VA,363,11151.39,Methadone
2016,MCOU,VA,371,13039.43,Methadone
2016,MCOU,VA,387,12388.87,Methadone
2016,MCOU,VA,406,12214.83,Methadone
2016,MCOU,VA,432,7049.85,Methadone
2016,MCOU,VA,557,17214.93,Methadone
2016,MCOU,VA,607,20752.69,Methadone
2016,MCOU,WA,13,104.32,Methadone
2016,MCOU,WA,13,941.98,Methadone
2016,MCOU,WA,13,1042.52,Methadone
2016,MCOU,WA,15,719.12,Methadone
2016,MCOU,WA,16,121.58,Methadone
2016,MCOU,WA,62,857.04,Methadone
2016,MCOU,WA,226,1991.91,Methadone
2016,MCOU,WA,291,2492.55,Methadone
2016,MCOU,WA,406,3658.46,Methadone
2016,MCOU,WA,473,4203.5,Methadone
2016,MCOU,WA,487,4388.85,Methadone
2016,MCOU,WA,523,4923.99,Methadone
2016,MCOU,WA,625,5457.8,Methadone
2016,MCOU,WA,650,9142.68,Methadone
2016,MCOU,WA,667,5904.34,Methadone
2016,MCOU,WA,685,6258.22,Methadone
2016,MCOU,WA,738,10160.22,Methadone
2016,MCOU,WA,787,7081.61,Methadone
2016,MCOU,WA,842,11816.73,Methadone
2016,MCOU,WA,903,12567.66,Methadone
2016,MCOU,WA,917,12853.89,Methadone
2016,MCOU,WA,1024,14195.89,Methadone
2016,MCOU,WA,1066,15241.86,Methadone
2016,MCOU,WA,1093,15171.12,Methadone
2016,MCOU,WA,1515,20677.86,Methadone
2016,MCOU,WA,1759,24813.87,Methadone
2016,MCOU,WA,1916,27451.71,Methadone
2016,MCOU,WA,2122,30435.6,Methadone
2016,MCOU,WA,2565,37528.5,Methadone
2016,MCOU,WA,2610,37432.28,Methadone
2016,MCOU,WV,13,217.66,Methadone
2016,MCOU,WV,15,264.65,Methadone
2016,MCOU,WV,18,332.01,Methadone
2016,MCOU,WV,22,446.35,Methadone
2016,MCOU,WV,40,1132.74,Methadone
2016,MCOU,WV,57,1768.33,Methadone
2016,MCOU,WV,57,1925.89,Methadone
2016,MCOU,WV,63,968.28,Methadone
2016,MCOU,WV,64,916.81,Methadone
2016,MCOU,WV,65,1791.33,Methadone
2016,MCOU,WV,65,1869.84,Methadone
2016,MCOU,WV,66,1441.2,Methadone
2016,MCOU,WV,69,1427.45,Methadone
2016,MCOU,WV,74,1072.34,Methadone
2016,MCOU,WV,76,1755.86,Methadone
2016,MCOU,WV,96,1658.82,Methadone
2016,MCOU,XX,12,235,Methadone
2016,MCOU,XX,12,247.97,Methadone
2016,MCOU,XX,12,366.44,Methadone
2016,MCOU,XX,13,1118.33,Methadone
2016,MCOU,XX,14,1368.2,Methadone
2016,MCOU,XX,14,25011.69,Methadone
2016,MCOU,XX,15,94.72,Methadone
2016,MCOU,XX,15,459.25,Methadone
2016,MCOU,XX,15,1302.85,Methadone
2016,MCOU,XX,16,5048.3,Methadone
2016,MCOU,XX,17,183.16,Methadone
2016,MCOU,XX,17,239.25,Methadone
2016,MCOU,XX,17,289.27,Methadone
2016,MCOU,XX,17,772.68,Methadone
2016,MCOU,XX,17,793.4,Methadone
2016,MCOU,XX,17,2675.36,Methadone
2016,MCOU,XX,18,82.75,Methadone
2016,MCOU,XX,20,535.32,Methadone
2016,MCOU,XX,22,3689.51,Methadone
2016,MCOU,XX,23,2762.91,Methadone
2016,MCOU,XX,24,431.34,Methadone
2016,MCOU,XX,24,2525.64,Methadone
2016,MCOU,XX,26,3077.85,Methadone
2016,MCOU,XX,26,4638.67,Methadone
2016,MCOU,XX,27,248.96,Methadone
2016,MCOU,XX,27,787.95,Methadone
2016,MCOU,XX,29,1743.41,Methadone
2016,MCOU,XX,30,278.36,Methadone
2016,MCOU,XX,30,1399.44,Methadone
2016,MCOU,XX,31,1317.13,Methadone
2016,MCOU,XX,32,9681.91,Methadone
2016,MCOU,XX,33,713.17,Methadone
2016,MCOU,XX,34,947.76,Methadone
2016,MCOU,XX,34,1362.04,Methadone
2016,MCOU,XX,35,673.26,Methadone
2016,MCOU,XX,35,855.13,Methadone
2016,MCOU,XX,41,2830.01,Methadone
2016,MCOU,XX,42,1523.6,Methadone
2016,MCOU,XX,43,8190.86,Methadone
2016,MCOU,XX,44,2840.69,Methadone
2016,MCOU,XX,45,776.36,Methadone
2016,MCOU,XX,53,975.26,Methadone
2016,MCOU,XX,53,1136.86,Methadone
2016,MCOU,XX,58,1666.46,Methadone
2016,MCOU,XX,62,1998.95,Methadone
2016,MCOU,XX,64,4727.77,Methadone
2016,MCOU,XX,65,1153.1,Methadone
2016,MCOU,XX,65,1991.25,Methadone
2016,MCOU,XX,68,1869.63,Methadone
2016,MCOU,XX,76,7129.33,Methadone
2016,MCOU,XX,82,3295.19,Methadone
2016,MCOU,XX,89,3851.2,Methadone
2016,MCOU,XX,90,4316.08,Methadone
2016,MCOU,XX,93,3002.71,Methadone
2016,MCOU,XX,97,4869.85,Methadone
2016,MCOU,XX,99,2711.5,Methadone
2016,MCOU,XX,105,7245.03,Methadone
2016,MCOU,XX,122,5557.9,Methadone
2016,MCOU,XX,125,9750.34,Methadone
2016,MCOU,XX,152,4457.3,Methadone
2016,MCOU,XX,172,5455.34,Methadone
2016,MCOU,XX,173,5729.9,Methadone
2016,MCOU,XX,180,5681.79,Methadone
2016,MCOU,XX,196,14797.11,Methadone
2016,MCOU,XX,202,9089.22,Methadone
2016,MCOU,XX,214,2272.92,Methadone
2016,MCOU,XX,216,3460.43,Methadone
2016,MCOU,XX,217,10793.82,Methadone
2016,MCOU,XX,230,7138.23,Methadone
2016,MCOU,XX,289,3062.43,Methadone
2016,MCOU,XX,444,6372.47,Methadone
2016,MCOU,XX,465,6953.73,Methadone
2016,MCOU,XX,535,6915.48,Methadone
2016,MCOU,XX,565,7159.49,Methadone
2016,MCOU,XX,978,25853.07,Methadone
2016,MCOU,XX,1242,18181.18,Methadone
2016,MCOU,XX,1594,22834.32,Methadone
2016,MCOU,XX,3759,55671.78,Methadone
2016,MCOU,XX,4042,59367.58,Methadone
2016,MCOU,XX,4625,66937.28,Methadone
2016,MCOU,XX,5797,91357.52,Methadone
2016,MCOU,XX,5944,149495.45,Methadone
2016,MCOU,XX,6191,144732.61,Methadone
2016,MCOU,XX,6403,90548.2,Methadone
2016,MCOU,XX,6823,103819.94,Methadone
2016,MCOU,XX,7211,113999.08,Methadone
2016,MCOU,XX,7706,117425.6,Methadone
2016,MCOU,XX,17166,257155.93,Methadone
2016,MCOU,XX,17916,561538.66,Methadone
2016,MCOU,XX,18035,472769.68,Methadone
2016,MCOU,XX,18314,540339.72,Methadone
2016,MCOU,XX,18364,508709.42,Methadone
2016,MCOU,XX,19461,519225.25,Methadone
2016,MCOU,XX,19506,304700.45,Methadone
2016,MCOU,XX,19536,511944.16,Methadone
2016,MCOU,XX,22839,649167.82,Methadone
2016,MCOU,XX,24867,403056,Methadone
2016,MCOU,XX,26357,797246.94,Methadone
2016,MCOU,XX,28555,473490.8,Methadone
2017,FFSU,AK,14,263.15,Methadone
2017,FFSU,AK,52,1708.06,Methadone
2017,FFSU,AK,54,1646.89,Methadone
2017,FFSU,AK,79,1677.59,Methadone
2017,FFSU,AK,106,2221.83,Methadone
2017,FFSU,AK,136,4259.81,Methadone
2017,FFSU,AK,149,3894.81,Methadone
2017,FFSU,AL,23,766.54,Methadone
2017,FFSU,AL,24,581.9,Methadone
2017,FFSU,AL,25,784.98,Methadone
2017,FFSU,AL,27,673.38,Methadone
2017,FFSU,AL,54,1284.43,Methadone
2017,FFSU,AL,54,1405.7,Methadone
2017,FFSU,AL,90,2665.54,Methadone
2017,FFSU,AL,91,2495.14,Methadone
2017,FFSU,AL,98,2522.93,Methadone
2017,FFSU,AL,111,2752.98,Methadone
2017,FFSU,AR,19,552.89,Methadone
2017,FFSU,AR,27,571.75,Methadone
2017,FFSU,AR,30,619.97,Methadone
2017,FFSU,AZ,19,264.42,Methadone
2017,FFSU,AZ,19,302.08,Methadone
2017,FFSU,CA,16,369.97,Methadone
2017,FFSU,CA,26,5575.73,Methadone
2017,FFSU,CA,33,2013.07,Methadone
2017,FFSU,CA,50,902.97,Methadone
2017,FFSU,CA,65,1030.57,Methadone
2017,FFSU,CA,67,1297.05,Methadone
2017,FFSU,CA,90,1972.82,Methadone
2017,FFSU,CA,132,2528.18,Methadone
2017,FFSU,CA,219,5747.97,Methadone
2017,FFSU,CA,223,4178.42,Methadone
2017,FFSU,CA,359,6164.02,Methadone
2017,FFSU,CA,411,11878.64,Methadone
2017,FFSU,CA,434,6686.4,Methadone
2017,FFSU,CA,498,14394.92,Methadone
2017,FFSU,CA,601,10480.3,Methadone
2017,FFSU,CA,741,11011.19,Methadone
2017,FFSU,CA,791,21127.51,Methadone
2017,FFSU,CA,985,32009.97,Methadone
2017,FFSU,CA,1250,36025.62,Methadone
2017,FFSU,CO,22,282.85,Methadone
2017,FFSU,CO,33,884.48,Methadone
2017,FFSU,CO,38,1085.88,Methadone
2017,FFSU,CO,44,1194.24,Methadone
2017,FFSU,CO,50,630.41,Methadone
2017,FFSU,CO,104,2582.4,Methadone
2017,FFSU,CO,139,3617.72,Methadone
2017,FFSU,CO,220,6213.76,Methadone
2017,FFSU,CO,221,5205.78,Methadone
2017,FFSU,CO,285,8563.2,Methadone
2017,FFSU,CO,328,7942.33,Methadone
2017,FFSU,CO,427,12374.33,Methadone
2017,FFSU,CO,434,11698.17,Methadone
2017,FFSU,CO,445,13422.85,Methadone
2017,FFSU,CO,474,15544.9,Methadone
2017,FFSU,CT,13,264.98,Methadone
2017,FFSU,CT,16,276.1,Methadone
2017,FFSU,CT,19,221.43,Methadone
2017,FFSU,CT,47,1108.57,Methadone
2017,FFSU,CT,60,826.37,Methadone
2017,FFSU,CT,99,2467.34,Methadone
2017,FFSU,CT,105,2541.04,Methadone
2017,FFSU,CT,204,5775.55,Methadone
2017,FFSU,CT,219,6769.38,Methadone
2017,FFSU,CT,232,5850.58,Methadone
2017,FFSU,CT,254,3861.44,Methadone
2017,FFSU,CT,305,8108.67,Methadone
2017,FFSU,CT,344,9297.17,Methadone
2017,FFSU,DC,15,308.24,Methadone
2017,FFSU,DC,16,571.78,Methadone
2017,FFSU,DC,19,521.47,Methadone
2017,FFSU,DC,22,528.85,Methadone
2017,FFSU,GA,16,287.35,Methadone
2017,FFSU,GA,17,1219.7,Methadone
2017,FFSU,GA,20,1313.35,Methadone
2017,FFSU,GA,24,370.5,Methadone
2017,FFSU,GA,40,569.87,Methadone
2017,FFSU,GA,45,922.38,Methadone
2017,FFSU,GA,72,957.7,Methadone
2017,FFSU,GA,88,1944.76,Methadone
2017,FFSU,GA,109,1998.96,Methadone
2017,FFSU,GA,123,1636.27,Methadone
2017,FFSU,GA,191,4116.95,Methadone
2017,FFSU,GA,197,3841.48,Methadone
2017,FFSU,GA,381,9059.74,Methadone
2017,FFSU,GA,382,7692.08,Methadone
2017,FFSU,GA,392,9000,Methadone
2017,FFSU,GA,405,6539.62,Methadone
2017,FFSU,GA,634,15041.25,Methadone
2017,FFSU,GA,657,15228.2,Methadone
2017,FFSU,IA,12,438.43,Methadone
2017,FFSU,ID,30,773.1,Methadone
2017,FFSU,ID,37,758.9,Methadone
2017,FFSU,ID,37,922.34,Methadone
2017,FFSU,ID,41,907.54,Methadone
2017,FFSU,ID,46,1056.72,Methadone
2017,FFSU,ID,50,1022.92,Methadone
2017,FFSU,ID,54,1376.17,Methadone
2017,FFSU,ID,59,1284.98,Methadone
2017,FFSU,ID,76,1699.63,Methadone
2017,FFSU,ID,152,3473.61,Methadone
2017,FFSU,ID,238,5477.45,Methadone
2017,FFSU,IL,12,186.87,Methadone
2017,FFSU,IL,13,237.42,Methadone
2017,FFSU,IL,17,323.97,Methadone
2017,FFSU,IL,20,401.54,Methadone
2017,FFSU,IL,23,363.43,Methadone
2017,FFSU,IL,24,481.06,Methadone
2017,FFSU,IL,25,472.12,Methadone
2017,FFSU,IL,28,600.25,Methadone
2017,FFSU,IN,14,262.74,Methadone
2017,FFSU,IN,15,464.45,Methadone
2017,FFSU,IN,15,528.7,Methadone
2017,FFSU,IN,31,726.49,Methadone
2017,FFSU,IN,37,892.23,Methadone
2017,FFSU,IN,38,1070.08,Methadone
2017,FFSU,IN,48,1595.26,Methadone
2017,FFSU,MA,15,929.31,Methadone
2017,FFSU,MA,21,953.89,Methadone
2017,FFSU,MA,23,480.22,Methadone
2017,FFSU,MA,24,427.98,Methadone
2017,FFSU,MA,34,509.69,Methadone
2017,FFSU,MA,54,1051.74,Methadone
2017,FFSU,MA,93,1638.24,Methadone
2017,FFSU,MA,94,1535.38,Methadone
2017,FFSU,MA,99,2110.14,Methadone
2017,FFSU,MA,100,1996.55,Methadone
2017,FFSU,MA,130,2322.74,Methadone
2017,FFSU,MA,133,2598.18,Methadone
2017,FFSU,MA,164,2696.95,Methadone
2017,FFSU,MA,175,3273.68,Methadone
2017,FFSU,MA,278,5347.29,Methadone
2017,FFSU,MA,296,6608.93,Methadone
2017,FFSU,MD,16,321.2,Methadone
2017,FFSU,MD,19,362.13,Methadone
2017,FFSU,MD,48,827.46,Methadone
2017,FFSU,MD,60,626.39,Methadone
2017,FFSU,ME,33,373.42,Methadone
2017,FFSU,ME,36,439.74,Methadone
2017,FFSU,ME,69,873.65,Methadone
2017,FFSU,ME,75,793.53,Methadone
2017,FFSU,ME,93,1315.16,Methadone
2017,FFSU,ME,96,1385.59,Methadone
2017,FFSU,ME,109,1531.27,Methadone
2017,FFSU,ME,117,1789.64,Methadone
2017,FFSU,ME,137,2048.04,Methadone
2017,FFSU,ME,155,1792.94,Methadone
2017,FFSU,ME,210,2478.4,Methadone
2017,FFSU,ME,239,2582.17,Methadone
2017,FFSU,ME,284,3518.4,Methadone
2017,FFSU,ME,288,3372.95,Methadone
2017,FFSU,MI,17,150.1,Methadone
2017,FFSU,MI,17,206.19,Methadone
2017,FFSU,MI,18,318.07,Methadone
2017,FFSU,MI,20,290.14,Methadone
2017,FFSU,MI,27,587.75,Methadone
2017,FFSU,MI,29,383.96,Methadone
2017,FFSU,MI,33,476.36,Methadone
2017,FFSU,MI,33,588.32,Methadone
2017,FFSU,MI,44,675.16,Methadone
2017,FFSU,MI,50,1131.19,Methadone
2017,FFSU,MI,52,1242.09,Methadone
2017,FFSU,MI,54,816.25,Methadone
2017,FFSU,MI,55,1330.65,Methadone
2017,FFSU,MN,17,659.27,Methadone
2017,FFSU,MN,21,479.62,Methadone
2017,FFSU,MN,27,521.19,Methadone
2017,FFSU,MN,34,785.78,Methadone
2017,FFSU,MN,36,535.75,Methadone
2017,FFSU,MN,36,806.81,Methadone
2017,FFSU,MN,42,767.52,Methadone
2017,FFSU,MN,45,673.06,Methadone
2017,FFSU,MN,51,982.69,Methadone
2017,FFSU,MN,56,1055.75,Methadone
2017,FFSU,MN,56,1098.37,Methadone
2017,FFSU,MN,75,1516.98,Methadone
2017,FFSU,MO,14,548.26,Methadone
2017,FFSU,MO,59,1642.76,Methadone
2017,FFSU,MO,88,2709.86,Methadone
2017,FFSU,MO,97,2275.92,Methadone
2017,FFSU,MO,112,2768.93,Methadone
2017,FFSU,MO,259,8438.56,Methadone
2017,FFSU,MO,287,7758.51,Methadone
2017,FFSU,MO,324,11339.89,Methadone
2017,FFSU,MO,384,11257.18,Methadone
2017,FFSU,MO,389,14353.68,Methadone
2017,FFSU,MO,399,12232.92,Methadone
2017,FFSU,MT,13,270.06,Methadone
2017,FFSU,MT,22,429.73,Methadone
2017,FFSU,MT,27,749.28,Methadone
2017,FFSU,MT,31,864.41,Methadone
2017,FFSU,MT,34,864.45,Methadone
2017,FFSU,MT,36,946.25,Methadone
2017,FFSU,MT,82,1833.3,Methadone
2017,FFSU,MT,106,2388.5,Methadone
2017,FFSU,MT,111,2397.35,Methadone
2017,FFSU,MT,117,2940.73,Methadone
2017,FFSU,NC,31,1574.13,Methadone
2017,FFSU,NC,46,1087.71,Methadone
2017,FFSU,NC,54,1306.22,Methadone
2017,FFSU,NC,84,1216.52,Methadone
2017,FFSU,NC,108,1333.95,Methadone
2017,FFSU,NC,141,3578.43,Methadone
2017,FFSU,NC,150,3193.27,Methadone
2017,FFSU,NC,172,3914.24,Methadone
2017,FFSU,NC,187,5021.67,Methadone
2017,FFSU,NC,192,4391.01,Methadone
2017,FFSU,NC,254,6043.14,Methadone
2017,FFSU,NC,342,7399.35,Methadone
2017,FFSU,NC,418,9538.62,Methadone
2017,FFSU,NC,493,11814.21,Methadone
2017,FFSU,NC,539,13588.83,Methadone
2017,FFSU,NC,559,14130.85,Methadone
2017,FFSU,NC,919,23538.71,Methadone
2017,FFSU,NJ,17,202.04,Methadone
2017,FFSU,NV,17,395.8,Methadone
2017,FFSU,NV,18,353.16,Methadone
2017,FFSU,NV,50,969.85,Methadone
2017,FFSU,NV,51,1009.72,Methadone
2017,FFSU,NV,178,4679.42,Methadone
2017,FFSU,NV,193,4775.95,Methadone
2017,FFSU,NV,220,6048.01,Methadone
2017,FFSU,NV,228,4937.05,Methadone
2017,FFSU,NV,247,5611.1,Methadone
2017,FFSU,NV,249,7053.72,Methadone
2017,FFSU,NY,21,350.68,Methadone
2017,FFSU,NY,21,528.89,Methadone
2017,FFSU,NY,23,479.56,Methadone
2017,FFSU,NY,25,646.76,Methadone
2017,FFSU,NY,36,576.48,Methadone
2017,FFSU,NY,44,832.35,Methadone
2017,FFSU,NY,48,735.98,Methadone
2017,FFSU,NY,81,1112.21,Methadone
2017,FFSU,NY,93,1410.57,Methadone
2017,FFSU,NY,94,2042.29,Methadone
2017,FFSU,NY,105,2318.01,Methadone
2017,FFSU,NY,122,3399.82,Methadone
2017,FFSU,NY,128,3648.38,Methadone
2017,FFSU,NY,157,4817.28,Methadone
2017,FFSU,NY,188,6390.77,Methadone
2017,FFSU,OH,18,186.34,Methadone
2017,FFSU,OH,24,247.76,Methadone
2017,FFSU,OH,28,496.05,Methadone
2017,FFSU,OH,30,523.22,Methadone
2017,FFSU,OH,36,771.29,Methadone
2017,FFSU,OH,39,900.62,Methadone
2017,FFSU,OH,40,574.55,Methadone
2017,FFSU,OH,59,1566.45,Methadone
2017,FFSU,OH,67,1450.95,Methadone
2017,FFSU,OH,101,1534.48,Methadone
2017,FFSU,OH,107,1907.03,Methadone
2017,FFSU,OH,135,2116.61,Methadone
2017,FFSU,OH,155,2488.7,Methadone
2017,FFSU,OH,162,1809.07,Methadone
2017,FFSU,OH,187,2965.33,Methadone
2017,FFSU,OK,14,320.94,Methadone
2017,FFSU,OK,20,507.17,Methadone
2017,FFSU,OK,22,500.14,Methadone
2017,FFSU,OK,94,2211.29,Methadone
2017,FFSU,OK,127,3354.36,Methadone
2017,FFSU,OK,128,2772.26,Methadone
2017,FFSU,OK,144,3428.62,Methadone
2017,FFSU,OK,169,4312.56,Methadone
2017,FFSU,OK,170,4545.53,Methadone
2017,FFSU,PA,12,270.79,Methadone
2017,FFSU,PA,17,282.12,Methadone
2017,FFSU,RI,14,411.14,Methadone
2017,FFSU,RI,16,613.74,Methadone
2017,FFSU,SC,17,205.25,Methadone
2017,FFSU,SC,18,420.93,Methadone
2017,FFSU,SC,19,319.74,Methadone
2017,FFSU,SC,23,333.7,Methadone
2017,FFSU,SC,24,375.58,Methadone
2017,FFSU,SD,25,495.8,Methadone
2017,FFSU,SD,30,569.7,Methadone
2017,FFSU,TX,16,284.92,Methadone
2017,FFSU,TX,16,360.65,Methadone
2017,FFSU,TX,17,462.71,Methadone
2017,FFSU,TX,18,541.03,Methadone
2017,FFSU,TX,21,583.3,Methadone
2017,FFSU,TX,23,496.49,Methadone
2017,FFSU,UT,12,164.09,Methadone
2017,FFSU,UT,24,283.66,Methadone
2017,FFSU,VA,12,108.16,Methadone
2017,FFSU,VA,13,34.21,Methadone
2017,FFSU,VA,14,193.4,Methadone
2017,FFSU,VA,16,143.43,Methadone
2017,FFSU,VA,16,278.81,Methadone
2017,FFSU,VT,31,454.48,Methadone
2017,FFSU,VT,33,505.43,Methadone
2017,FFSU,VT,33,535.91,Methadone
2017,FFSU,VT,40,516.86,Methadone
2017,FFSU,VT,41,761.14,Methadone
2017,FFSU,VT,42,559.49,Methadone
2017,FFSU,VT,54,1445.05,Methadone
2017,FFSU,VT,56,1194.2,Methadone
2017,FFSU,VT,67,1088.12,Methadone
2017,FFSU,VT,76,1671.86,Methadone
2017,FFSU,VT,80,1441.64,Methadone
2017,FFSU,VT,80,1628.69,Methadone
2017,FFSU,VT,154,3536.06,Methadone
2017,FFSU,VT,157,2879.24,Methadone
2017,FFSU,VT,338,7853.52,Methadone
2017,FFSU,VT,347,6624.38,Methadone
2017,FFSU,WA,20,188.12,Methadone
2017,FFSU,WA,24,201.76,Methadone
2017,FFSU,WA,28,278.73,Methadone
2017,FFSU,WA,34,274.13,Methadone
2017,FFSU,WA,35,380.07,Methadone
2017,FFSU,WA,41,433.3,Methadone
2017,FFSU,WA,56,749.15,Methadone
2017,FFSU,WA,57,821.45,Methadone
2017,FFSU,WA,61,826.52,Methadone
2017,FFSU,WA,66,768.88,Methadone
2017,FFSU,WA,72,790.14,Methadone
2017,FFSU,WA,72,1021.45,Methadone
2017,FFSU,WA,90,1158.85,Methadone
2017,FFSU,WI,25,344.17,Methadone
2017,FFSU,WI,35,719.98,Methadone
2017,FFSU,WI,37,837.73,Methadone
2017,FFSU,WI,67,1509.16,Methadone
2017,FFSU,WI,69,1496.68,Methadone
2017,FFSU,WI,92,1791.2,Methadone
2017,FFSU,WI,107,2136.29,Methadone
2017,FFSU,WI,171,2692.86,Methadone
2017,FFSU,WI,380,8110.98,Methadone
2017,FFSU,WI,393,10144.99,Methadone
2017,FFSU,WI,418,9318.92,Methadone
2017,FFSU,WI,498,12891.91,Methadone
2017,FFSU,WI,796,16738.63,Methadone
2017,FFSU,WI,924,14343.77,Methadone
2017,FFSU,WV,13,384.28,Methadone
2017,FFSU,WV,29,690.66,Methadone
2017,FFSU,WV,31,790.55,Methadone
2017,FFSU,WY,12,241.83,Methadone
2017,FFSU,WY,13,265.95,Methadone
2017,FFSU,WY,14,257.46,Methadone
2017,FFSU,XX,11,254.87,Methadone
2017,FFSU,XX,12,125.39,Methadone
2017,FFSU,XX,12,308.75,Methadone
2017,FFSU,XX,13,197.51,Methadone
2017,FFSU,XX,13,231.35,Methadone
2017,FFSU,XX,14,268.44,Methadone
2017,FFSU,XX,16,367.53,Methadone
2017,FFSU,XX,16,1923.32,Methadone
2017,FFSU,XX,18,323.29,Methadone
2017,FFSU,XX,21,840.35,Methadone
2017,FFSU,XX,23,163.26,Methadone
2017,FFSU,XX,29,1614.37,Methadone
2017,FFSU,XX,31,2214.62,Methadone
2017,FFSU,XX,31,4325.31,Methadone
2017,FFSU,XX,32,1003,Methadone
2017,FFSU,XX,44,9866.81,Methadone
2017,FFSU,XX,62,1173.02,Methadone
2017,FFSU,XX,106,5972.31,Methadone
2017,FFSU,XX,112,2329.81,Methadone
2017,FFSU,XX,159,9184.6,Methadone
2017,FFSU,XX,172,2822.79,Methadone
2017,FFSU,XX,281,4625.31,Methadone
2017,FFSU,XX,397,8173,Methadone
2017,FFSU,XX,465,7951.47,Methadone
2017,FFSU,XX,519,8947.67,Methadone
2017,FFSU,XX,570,11207.41,Methadone
